_id                                | _creationTime      | attemptId                              | byteFingerprint            | contentType       | createdAt     | effectiveConnectionType | errorMessage                                       | errorName             | exifStatus   | extension | fileNamePattern | httpStatus | lastModifiedAgeMs | online | phase              | platform       | projectId                          | size     | stage              | userAgent                                                                                                                                           | userId                            
"m57fe1mc0n04m6bhn494wva9sn8cgd82" | 1786773010931.0063 | "0778f184-6065-4d90-9c56-8930c86a367f" | "d53e29dbf49fb43cf02c32e7" | "image/jpeg"      | 1786773010931 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        |     | 2859990     | true | "selected"         | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 4375268  | "selection"        | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m570r5rbwvs6j69hsfz5vat5m98cgy50" | 1786772992265.3682 | "2e366906-1df2-499e-b040-7a69619a19c6" | "d53e29dbf49fb43cf02c32e7" | "image/jpeg"      | 1786772992265 | "4g" | "The image upload could not reach the server."     | "Error"               | "missing"    | "jpg"  | "other"        |     | 2841875     | true | "failed"           | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 4375268  | "storage-upload"   | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m57dkktn8h3eer9zka1vst0g958cgbts" | 1786772992231.7405 | "2e366906-1df2-499e-b040-7a69619a19c6" | "d53e29dbf49fb43cf02c32e7" | "image/jpeg"      | 1786772992231 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        |     | 2841875     | true | "selected"         | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 4375268  | "selection"        | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m578c0txyawvd90wkvh7428s7s8cgr6c" | 1786772966592.002  | "a36f2e61-e7b3-4d2e-a549-24dc3ba468bd" | "d53e29dbf49fb43cf02c32e7" | "image/jpeg"      | 1786772966592 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 2812708     | true | "completed"        | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 4375268  | "backend-complete" | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m577pf1cxnn8fsk0hqd6w2xgx98ch22n" | 1786772966575.3994 | "a36f2e61-e7b3-4d2e-a549-24dc3ba468bd" | "d53e29dbf49fb43cf02c32e7" | "image/jpeg"      | 1786772966575 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 2812708     | true | "storage-uploaded" | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 4375268  | "storage-upload"   | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57bwj5x605trv960fz0nmjcbh8chjfa" | 1786772965957.4812 | "a36f2e61-e7b3-4d2e-a549-24dc3ba468bd" | "d53e29dbf49fb43cf02c32e7" | "image/jpeg"      | 1786772965957 |      |                                                    |                       | "missing"    |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 4375268  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57dfjjdg4b1584cbcpp1304pn8chxs9" | 1786772964843.055  | "a36f2e61-e7b3-4d2e-a549-24dc3ba468bd" | "d53e29dbf49fb43cf02c32e7" | "image/jpeg"      | 1786772964843 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        |     | 2812708     | true | "selected"         | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 4375268  | "selection"        | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57aq76k1qnpfh2x97szwtk1t18cgxhm" | 1786770849815.981  | "8d0f1a8f-c1c5-4c94-893b-81afaabe065f" | "6e8f0ff88251d2ce960d611e" | "image/jpeg"      | 1786770849816 |      |                                                    |                       | "found"      | "jpeg" | "img-prefixed" | 200 | 10948       | true | "completed"        | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 3074726  | "backend-complete" | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.112 Mobile/15E148 Safari/604.1" | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57da62jvepz8sehn72q9qdac58chgmx" | 1786770849772.5205 | "8d0f1a8f-c1c5-4c94-893b-81afaabe065f" | "6e8f0ff88251d2ce960d611e" | "image/jpeg"      | 1786770849772 |      |                                                    |                       | "found"      | "jpeg" | "img-prefixed" | 200 | 10948       | true | "storage-uploaded" | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 3074726  | "storage-upload"   | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.112 Mobile/15E148 Safari/604.1" | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57e32q67feysbdq908gsygswn8cg7a6" | 1786770848739.0078 | "8d0f1a8f-c1c5-4c94-893b-81afaabe065f" | "6e8f0ff88251d2ce960d611e" | "image/jpeg"      | 1786770848739 |      |                                                    |                       | "found"      |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 3074726  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57f5ebknpa5qzptsqfw1ek4as8cgycp" | 1786770846257.1277 | "8d0f1a8f-c1c5-4c94-893b-81afaabe065f" | "6e8f0ff88251d2ce960d611e" | "image/jpeg"      | 1786770846257 |      |                                                    |                       | "found"      | "jpeg" | "img-prefixed" |     | 10948       | true | "selected"         | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 3074726  | "selection"        | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.112 Mobile/15E148 Safari/604.1" | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m5794781yt5kzqajzw0gasbjm18cg8p2" | 1786770800206.4565 | "5749ffa4-39e3-4f4d-bb4f-eef07b2256bd" | "d53e29dbf49fb43cf02c32e7" | "image/jpeg"      | 1786770800206 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 648239      | true | "completed"        | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 4375268  | "backend-complete" | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m579tdcjkq6xf6q676ebmrhbax8ch7xy" | 1786770800182.2424 | "5749ffa4-39e3-4f4d-bb4f-eef07b2256bd" | "d53e29dbf49fb43cf02c32e7" | "image/jpeg"      | 1786770800182 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 648239      | true | "storage-uploaded" | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 4375268  | "storage-upload"   | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m576wbemvsypfvnfkrpmayx7zx8cg1pe" | 1786770799723.5396 | "5749ffa4-39e3-4f4d-bb4f-eef07b2256bd" | "d53e29dbf49fb43cf02c32e7" | "image/jpeg"      | 1786770799723 |      |                                                    |                       | "missing"    |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 4375268  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m575616bm7bgb2h6rrww68chdh8cgdgy" | 1786770798874.4014 | "5749ffa4-39e3-4f4d-bb4f-eef07b2256bd" | "d53e29dbf49fb43cf02c32e7" | "image/jpeg"      | 1786770798874 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        |     | 648239      | true | "selected"         | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 4375268  | "selection"        | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57dk5s5mb5rqsemnqtbsxmvm58chq0d" | 1786770177731.0383 | "53d6619c-2f68-40f0-8cb4-ee765c54f108" | "d53e29dbf49fb43cf02c32e7" | "image/jpeg"      | 1786770177731 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 24911       | true | "completed"        | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 4375268  | "backend-complete" | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m577ywvpyn2vxs6xbvfkb42ewx8cgqwh" | 1786770177700.8452 | "53d6619c-2f68-40f0-8cb4-ee765c54f108" | "d53e29dbf49fb43cf02c32e7" | "image/jpeg"      | 1786770177700 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 24911       | true | "storage-uploaded" | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 4375268  | "storage-upload"   | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m572vdmm3b6rpn93mfbyqh5b998ch1p7" | 1786770177393.7627 | "53d6619c-2f68-40f0-8cb4-ee765c54f108" | "d53e29dbf49fb43cf02c32e7" | "image/jpeg"      | 1786770177393 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        |     | 24911       | true | "selected"         | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 4375268  | "selection"        | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m57fcd31jcbcwt5bqydvy26t3s8cgdd7" | 1786770176477.2725 | "53d6619c-2f68-40f0-8cb4-ee765c54f108" | "d53e29dbf49fb43cf02c32e7" | "image/jpeg"      | 1786770176477 |      |                                                    |                       | "missing"    |        |                |     |             |      | "storage-uploaded" |                | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 4375268  | "backend-received" |                                                                                                                                                     | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m5789t5zm6ct7ceze6cqfbqjzs8chfqp" | 1786770137265.2073 | "ab36f5c6-914a-4e10-8420-a7d8dd747af7" | "1df9851a842383ad56b4f0fc" | "image/jpeg"      | 1786770137265 | "4g" |                                                    |                       | "found"      | "jpg"  | "numeric"      | 200 | 563         | true | "completed"        | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 4756082  | "backend-complete" | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m57e90z5jgz9vb61rp00mvqxsd8chd36" | 1786770137236.4866 | "ab36f5c6-914a-4e10-8420-a7d8dd747af7" | "1df9851a842383ad56b4f0fc" | "image/jpeg"      | 1786770137236 | "4g" |                                                    |                       | "found"      | "jpg"  | "numeric"      | 200 | 563         | true | "storage-uploaded" | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 4756082  | "storage-upload"   | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m57f3bvfe05kycceryvfktb22s8cgskv" | 1786770136239.8271 | "ab36f5c6-914a-4e10-8420-a7d8dd747af7" | "1df9851a842383ad56b4f0fc" | "image/jpeg"      | 1786770136239 |      |                                                    |                       | "found"      |        |                |     |             |      | "storage-uploaded" |                | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 4756082  | "backend-received" |                                                                                                                                                     | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m5766y0d5ma8jhkhcdqy7qtxa58chcpw" | 1786770133941.448  | "ab36f5c6-914a-4e10-8420-a7d8dd747af7" | "1df9851a842383ad56b4f0fc" | "image/jpeg"      | 1786770133941 | "4g" |                                                    |                       | "found"      | "jpg"  | "numeric"      |     | 563         | true | "selected"         | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 4756082  | "selection"        | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m572mf8c1498m8nw8mybnhtstx8cgbz2" | 1786770117665.8198 | "91454413-b73c-445a-9e79-ad3a61c7f3b7" | "ef267b0a53f20a1bf6e37ab2" | "image/jpeg"      | 1786770117665 |      |                                                    |                       | "found"      | "jpeg" | "img-prefixed" | 200 | 2899431399  | true | "completed"        | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 1862987  | "backend-complete" | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.112 Mobile/15E148 Safari/604.1" | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m571g963nv9kc32be8s6x3d9qn8cg6bk" | 1786770117231.2246 | "91454413-b73c-445a-9e79-ad3a61c7f3b7" | "ef267b0a53f20a1bf6e37ab2" | "image/jpeg"      | 1786770117231 |      |                                                    |                       | "found"      | "jpeg" | "img-prefixed" | 200 | 2899431399  | true | "storage-uploaded" | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 1862987  | "storage-upload"   | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.112 Mobile/15E148 Safari/604.1" | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m577vbwg342qpyckfjw1131cax8chet1" | 1786770116072.2524 | "91454413-b73c-445a-9e79-ad3a61c7f3b7" | "ef267b0a53f20a1bf6e37ab2" | "image/jpeg"      | 1786770116072 |      |                                                    |                       | "found"      |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 1862987  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m573evmcxsxtcxk4yjbcgfc6c18ch5k1" | 1786770113972.8096 | "91454413-b73c-445a-9e79-ad3a61c7f3b7" | "ef267b0a53f20a1bf6e37ab2" | "image/jpeg"      | 1786770113972 |      |                                                    |                       | "found"      | "jpeg" | "img-prefixed" |     | 2899431399  | true | "selected"         | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 1862987  | "selection"        | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.112 Mobile/15E148 Safari/604.1" | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57fvzhew4509cfba01d0w5pe18cgws2" | 1786770079197.5605 | "62777aa6-9ecd-4cfb-9473-d037f1f562ce" | "f1a6ccefc5b21c6b34c31035" | "image/jpeg"      | 1786770079197 | "4g" |                                                    |                       | "found"      | "jpg"  | "other"        | 200 | 122187769   | true | "completed"        | "Win32"        | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "backend-complete" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m579rarb7djs3f05pd532xn3ed8ch19s" | 1786770079155.5325 | "62777aa6-9ecd-4cfb-9473-d037f1f562ce" | "f1a6ccefc5b21c6b34c31035" | "image/jpeg"      | 1786770079155 | "4g" |                                                    |                       | "found"      | "jpg"  | "other"        | 200 | 122187769   | true | "storage-uploaded" | "Win32"        | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "storage-upload"   | "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57af84d5j05cd2vszbxhzqyzh8chrq2" | 1786770078582.8203 | "62777aa6-9ecd-4cfb-9473-d037f1f562ce" | "f1a6ccefc5b21c6b34c31035" | "image/jpeg"      | 1786770078582 |      |                                                    |                       | "found"      |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57a1zz277n0e02fnykma09qad8cg9x7" | 1786770076308.8625 | "62777aa6-9ecd-4cfb-9473-d037f1f562ce" | "f1a6ccefc5b21c6b34c31035" | "image/jpeg"      | 1786770076308 | "4g" |                                                    |                       | "found"      | "jpg"  | "other"        |     | 122187769   | true | "selected"         | "Win32"        | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "selection"        | "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m5768awrecceg108t9wcn218e18chrc8" | 1786770030306.477  | "4709bc85-4395-4e2f-a4d2-17dbdddcfec4" | "c3bd5ba9b02f108d50c6f148" | "image/jpeg"      | 1786770030306 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 66985973732 | true | "completed"        | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 3023798  | "backend-complete" | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m5769rjd5x5ydg7gc7nh1dsrh58cgzhr" | 1786770030209.8389 | "4709bc85-4395-4e2f-a4d2-17dbdddcfec4" | "c3bd5ba9b02f108d50c6f148" | "image/jpeg"      | 1786770030209 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 66985973732 | true | "storage-uploaded" | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 3023798  | "storage-upload"   | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m57b5ccywv09e1tk84pv6rj0vs8cgg30" | 1786770029062.3777 | "4709bc85-4395-4e2f-a4d2-17dbdddcfec4" | "c3bd5ba9b02f108d50c6f148" | "image/jpeg"      | 1786770029062 |      |                                                    |                       | "missing"    |        |                |     |             |      | "storage-uploaded" |                | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 3023798  | "backend-received" |                                                                                                                                                     | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m576jq67xfqgshst57r20329k98ch8qv" | 1786770027188.8438 | "4709bc85-4395-4e2f-a4d2-17dbdddcfec4" | "c3bd5ba9b02f108d50c6f148" | "image/jpeg"      | 1786770027188 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        |     | 66985973732 | true | "selected"         | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 3023798  | "selection"        | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m579aak9q6r1ydqmnzjh2xfe198cdwam" | 1786651008515.5928 | "54516a10-1d5b-4ddd-b8f9-12fa3825437a" | "03fb1461376096131b5262f1" | "image/jpeg"      | 1786651008515 | "4g" |                                                    |                       | "found"      | "jpg"  | "other"        | 200 | 84239976    | true | "completed"        | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 5423489  | "backend-complete" | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m5747bsxrnsnvgdj2wbb4m00md8cc3pm" | 1786651008493.3909 | "54516a10-1d5b-4ddd-b8f9-12fa3825437a" | "03fb1461376096131b5262f1" | "image/jpeg"      | 1786651008493 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 84239976    | true | "storage-uploaded" | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 5423489  | "storage-upload"   | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m57ca9ysndstmfj0p6b48k6nvx8cd6rh" | 1786651007797.095  | "54516a10-1d5b-4ddd-b8f9-12fa3825437a" | "03fb1461376096131b5262f1" | "image/jpeg"      | 1786651007797 |      |                                                    |                       | "found"      |        |                |     |             |      | "storage-uploaded" |                | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 5423489  | "backend-received" |                                                                                                                                                     | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m578pj5zsat1y9bkph56pxrv2h8cdpz7" | 1786651006556.3848 | "54516a10-1d5b-4ddd-b8f9-12fa3825437a" | "03fb1461376096131b5262f1" | "image/jpeg"      | 1786651006556 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        |     | 84239976    | true | "selected"         | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 5423489  | "selection"        | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m576d1be5vrdnmxeb763te63ps8cdtkn" | 1786650944479.8147 | "e15932d2-d054-4aee-941f-dee44965ede8" | "b3358cb30472b32ea09b8b71" | "image/jpeg"      | 1786650944479 | "4g" |                                                    |                       | "found"      | "jpg"  | "other"        | 200 | 694453980   | true | "completed"        | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 7972647  | "backend-complete" | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m572sf3ffct0bp9rbhps9ax3k58ccs8n" | 1786650944460.731  | "e15932d2-d054-4aee-941f-dee44965ede8" | "b3358cb30472b32ea09b8b71" | "image/jpeg"      | 1786650944460 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 694453980   | true | "storage-uploaded" | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 7972647  | "storage-upload"   | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m572jwqfsp1m4k5wcrz8v51ajx8cdbxe" | 1786650943859.4956 | "e15932d2-d054-4aee-941f-dee44965ede8" | "b3358cb30472b32ea09b8b71" | "image/jpeg"      | 1786650943859 |      |                                                    |                       | "found"      |        |                |     |             |      | "storage-uploaded" |                | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 7972647  | "backend-received" |                                                                                                                                                     | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m5791z3r6w9kjh55aevqbvjk598ccqwr" | 1786650942290.4927 | "e15932d2-d054-4aee-941f-dee44965ede8" | "b3358cb30472b32ea09b8b71" | "image/jpeg"      | 1786650942290 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        |     | 694453980   | true | "selected"         | "Linux armv81" | "kh78q7f0xd8gjzrrxcj54v82x18bn45g" | 7972647  | "selection"        | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"                                   | "kx7ajmfxp30b45mrn0mt14kv6s8bmwhc"
"m57cyy5m5qqqz2gxpp90468jc98cc65e" | 1786650932986.28   | "5e1421a9-66c2-442b-b2ed-ac3268d2497a" | "a2597c7d58ef3a10f054b8a4" | "image/jpeg"      | 1786650932986 |      |                                                    |                       | "found"      | "jpeg" | "img-prefixed" | 200 | 9419959832  | true | "completed"        | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 4062684  | "backend-complete" | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.112 Mobile/15E148 Safari/604.1" | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57dky07nd9xxade5074dwg0rh8ccgm1" | 1786650932967.539  | "5e1421a9-66c2-442b-b2ed-ac3268d2497a" | "a2597c7d58ef3a10f054b8a4" | "image/jpeg"      | 1786650932967 |      |                                                    |                       | "found"      | "jpeg" | "img-prefixed" | 200 | 9419959832  | true | "storage-uploaded" | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 4062684  | "storage-upload"   | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.112 Mobile/15E148 Safari/604.1" | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
